code,product_name_en,brands,serving_size,categories_tags,labels,allergens_tags,traces,energy-kcal_value,fat_value_per_100g,saturated_fat_value_per_100g,carbohydrates_value_per_g,sugars_value,proteins_value_per_100g,energy_value,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts,label,salt_value_in_grams,sodium_value_in_grams,apple,banana,beef,eggs,fish,gelatin,gluten,milk,no_traces,nuts,orange,peach,peanuts,sesame-seeds,soybeans,sulphur-dioxide-and-sulphites
83832051518,Cow yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,4.12,2.65,11.76,11.18,2.94,94.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79893003931,Greek strained lowfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,1.67,1.0,13.33,11.33,8.0,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77890352182,Blended lowfat yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,0.88,0.59,20.0,17.65,2.94,100.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7047044613,"Fat free greek yogurt mousse, raspberry",Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,88.0,0.0,0.0,13.27,10.62,7.96,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70470468945,"Greek low fat yogurt, cherry pomegranate",Not Known Brand,155.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,90.0,0.97,0.0,13.55,7.74,7.74,90.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470469096,"Light fat free yogurt, very vanilla, chai latte",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70852993454,Organic greek yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,73.0,0.0,0.0,10.67,9.33,8.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.07,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70852993461,Organic greek yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,73.0,0.0,0.0,10.67,8.67,8.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.07,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70852993485,Organic plain greek yogurt,Not Known Brand,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,57.0,0.0,0.0,4.85,2.64,9.69,57.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.07,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70852993447,Organic greek yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,80.0,0.0,0.0,11.33,9.33,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470467184,Marvel low fat yogurt,Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,0.44,0.44,17.7,11.5,2.65,88.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470469065,Fat free greek yogurt whips mousse,Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,88.0,0.0,0.0,13.27,10.62,7.96,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70470469089,"Original low fat yogurt, french vanilla, grapefruit",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,1.18,0.59,14.71,10.59,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470466088,Greek yogurt,Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,88.0,0.0,0.0,13.27,10.62,7.96,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70470445151,"Light fat free yogurt, chocolate mint, harvest peach",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470404691,Greek 100 fat free yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.0,4.67,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470404684,Fat free greek yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.0,4.67,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470404868,100 calories plain greek fat free yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,4.67,2.67,9.33,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470403243,Low fat yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,0.88,0.59,19.41,15.29,2.94,100.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70470403274,"Fat free yogurt, key lime pie",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470403250,Fat free yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702908,Smooth & creamy lowfat yogurt,Not Known Brand,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,75.0,0.88,0.66,12.78,12.33,3.96,75.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702793,Super grains greek nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,93.0,0.0,0.0,14.0,11.33,8.67,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702809,Super grains greek nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,93.0,0.0,0.0,14.0,11.33,8.67,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702816,Organic super grains greek nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,100.0,0.0,0.0,16.0,13.33,8.67,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702786,Super seeds greek nonfat yogurt & flax seeds,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,93.0,0.67,0.0,12.67,11.33,8.67,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702564,Organic trilayer yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,112.0,2.94,1.76,17.65,16.47,4.12,112.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.19,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52159702762,Blueberry flax seeds greek nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,93.0,0.67,0.0,12.67,11.33,8.67,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159702779,Supper orange cranberry flax seeds yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,93.0,0.67,0.0,12.67,12.0,8.67,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41268197941,Nonfat yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,59.0,0.0,0.0,11.18,7.06,3.53,59.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41268197811,"Hannaford, nonfat yogurt, key lime",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,59.0,0.0,0.0,11.18,7.65,3.53,59.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41268197798,Light nonfat yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,47.0,0.0,0.0,8.82,5.29,3.53,47.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30000001189,"Yogurt, raspberry chocolate chip",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,140.0,6.0,4.0,16.67,14.67,4.67,140.0,"milk-and-dairy-products,milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14353103752,"Mehadrin, fit 'n free greek light nonfat yogurt",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,4.0,2.67,8.67,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14353103721,Fit 'n free light nonfat greek yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,4.67,2.67,8.67,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11225124396,Greek nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,0.0,0.0,12.67,12.0,8.67,87.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11153074107,Greek yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,8.67,8.67,9.33,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11150502771,Organic 2% milk fat cream top blended yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,71.0,2.06,0.88,5.88,3.53,3.53,71.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11110505538,Nonfat greek yogurt with probiotics,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,80.0,0.0,0.0,12.67,10.0,8.67,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7095795,"Muller, corner, granola, lowfat yogurt, vanilla",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,133.0,2.67,1.33,20.67,14.67,6.0,133.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3013506,Greek 100 nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,67.0,0.0,0.0,10.0,8.67,6.67,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70470446134,Fat free greek yogurt mousse,Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,88.0,0.0,0.0,13.27,10.62,7.96,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70470469690,"Yoplait, light fat free yogurt, strawberry, blueberry patch, very vanilla, strawberry, blueberry patch, very vanilla",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470137735,Yoplait Go-Gurt Variety Pack Raspberry/Strawberry Banana 16 Count,yoplait,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470432311,"Original low fat yogurt, strawberry, strawberry banana",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,1.18,0.59,14.71,10.59,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470408521,"Original low fat yogurt, orange creme, french vanilla",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,1.18,0.59,14.71,10.59,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470443362,"Original low fat yogurt, harvest peach, cherry orchard",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,1.18,0.59,14.71,10.59,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159530549,"Stonyfield, organic nonfat greek yogurt, strawberry",Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,80.0,0.0,0.0,12.39,11.5,7.96,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.19,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52159006082,"Stonyfield, o'soy, organic soy yogurt, vanilla",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,88.0,1.76,0.0,13.53,12.35,4.12,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.05,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159530518,"Stonyfield, organic greek nonfat yogurt, vanilla",Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,71.0,0.0,0.0,7.96,7.96,9.73,71.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52159006044,"Stonyfield, o'soy, organic soy yogurt, blueberry",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,no_traces,no traces,100.0,1.47,0.0,17.06,15.88,4.12,100.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.06,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470137957,Yoplait Go-Gurt Variety Pack Cotton Candy/Strawberry Banana 24 Ct,Not Known Brand,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470005720,"Yoplait, go-gurt, low fat yogurt, watermelon meltdown. strawberry banana burst",Not Known Brand,64.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.78,0.0,18.75,14.06,3.12,94.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470419152,"Low fat yogurt, strawberry, strawberry banana",Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,0.44,0.0,17.7,11.5,2.65,88.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470188171,Original low fat yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,1.18,0.59,14.71,10.59,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470137919,Yoplait Go-Gurt Low Fat Yogurt Variety Pack Berry/Strawberry 24 Count,Not Known Brand,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470005713,"Yoplait, go-gurt, yogurt tubes, turtle power punch, booyakasha berry",Not Known Brand,64.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.78,0.0,18.75,14.06,3.12,94.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470137940,Yoplait Go-Gurt Variety Pack Strawberry/Vanilla Yogurt 24 Count,Not Known Brand,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470137759,Yoplait Go-Gurt Variety Pack Strawberry Banana/Watermelon 8 Count,Not Known Brand,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70470137186,Low fat yogurt,Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,1.33,0.88,15.93,10.62,3.54,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
