code,product_name_en,brands,brands_tags,quantity,serving_size,categories_tags,labels,labels_tags,countries_tags,origins,origins_tags,manufacturing_places,emb_codes,allergens,allergens_tags,traces,traces_tags,energy-kcal_unit,energy-kcal_value,no_nutrition_data,nutrition_data_per,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,sugars_value,carbohydrates_unit,proteins_value,proteins_unit,salt_value,salt_unit,sodium_value,sodium_unit,energy_value,energy_unit,off:food_groups,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts
0053600000697,"La yogurt, rich & creamy probiotic formula blended lowfat yogurt, strawberry",la yogurt,la-yogurt,,1 CONTAINER (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,106.0,,100g,0.88,g,0.59,g,20.0,17.06,g,4.12,g,147.5,mg,59.0,mg,106.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0053600000703,"La yogurt, probiotic blended lowfat yogurt, vanilla",la yogurt,la-yogurt,,1 CONTAINER (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,112.0,,100g,0.88,g,0.59,g,20.59,18.24,g,4.12,g,155.0,mg,62.0,mg,112.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
00643122,Organic Creamy Cashew Strawberry,trader joe's,trader-joe-s,150g,150g,"en:plant-based-foods-and-beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-substitutes,en:desserts,en:dairy-desserts,en:non-dairy-desserts,en:non-dairy-fermented-foods,en:fermented-dairy-desserts,en:non-dairy-yogurts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,es:yoghurt-alternative","Vegetarian, Vegan","en:vegetarian,en:vegan",en:united-states,,,,,Nuts,en:nuts,"Nuts, Coconut","en:nuts,en:coconut",kcal,140.0,,100g,6.0,g,1.0,g,20.0,12.0,g,3.0,g,25.0,mg,10.0,mg,140.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,70.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0070470003139,Yoplait original - Strawberry banana,yoplait,yoplait,6 oz (170 g),1 container (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","Kosher, Natural flavors","en:kosher,en:natural-flavors","en:france,en:united-states",,,,,,,,,kcal,150.0,,serving,2.0,g,1.5,g,28.0,20.0,g,6.0,g,0.225,g,0.09,g,150.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0070470496542,Black cherry french style yogurt,yoplait,yoplait,,1 CONTAINER (141 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No GMOs, Non GMO project","en:no-gmos,en:non-gmo-project",en:united-states,,,,,,,,,kcal,113.47517730496,,100g,4.9645390070922,g,3.5460992907801,g,13.475177304965,10.63829787234,g,3.5460992907801,g,0.1241134751773,g,0.04964539007092,g,113.47517730496,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0784830000804,"European style plain whole milk organic yogurt, plain",straus family creamery,straus-family-creamery,908 gr,3/4 cup (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","Organic, No GMOs, USDA Organic, CCOF certified organic, Non GMO project","en:organic,en:no-gmos,en:usda-organic,en:ccof-certified-organic,en:non-gmo-project",en:united-states,United States,en:united-states,"petaluma, ca 94952",0784830000804,Milk,en:milk,None,en:none,kcal,76.0,,100g,3.53,g,2.35,g,7.06,4.71,g,4.71,g,137.5,mg,55.0,mg,76.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,73.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0052159701116,Organic Whole Milk Strawberry Beet Berry,stonyfield,stonyfield,,1 POUCH (99 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:whole-milk-yogurts","Organic, No GMOs, USDA Organic, Non GMO project","en:organic,en:no-gmos,en:usda-organic,en:non-gmo-project",en:united-states,,,,,,,,,kcal,101.0,,100g,3.03,g,2.02,g,12.12,9.09,g,5.05,g,202.5,mg,81.0,mg,101.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0818290014726,Chobani Greek Yogurt Fruit Bottom,chobani,chobani,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",No preservatives,en:no-preservatives,en:united-states,,,,,"Gluten, Milk","en:gluten,en:milk",,,kcal,73.3333,,100g,0.0,g,0.0,g,10.6667,8.6667,g,7.3333,g,0.09166675,g,0.0366667,g,73.3333,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
4742749000137,AYRAN DOGH,,,,1 BOTTLE (500 ml),"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:doogh-and-ayran,en:ayran",,,en:united-states,,,,,Milk,en:milk,,,kcal,20.0,,100g,1.0,g,0.8,g,1.6,1.2,g,1.2,g,0.79,g,0.316,g,20.0,kcal,en:unsweetened-beverages,"en:beverages,en:unsweetened-beverages",d,7.0,17.0,e,Yes,Yes,Yes,Yes,Yes,Yes
0818290010124,Peanut Butter Cup,chobani,chobani,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Milk, Peanuts, Soybeans","en:milk,en:peanuts,en:soybeans",,,kcal,132.8125,,100g,4.6875,g,2.734375,g,16.40625,14.0625,g,6.25,g,0.21484375,g,0.0859375,g,132.8125,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,57.0,c,Yes,Yes,Yes,Yes,Yes,Yes
0894700010335,Mango on the Bottom Low Fat Greek Yogurt,chobani,chobani,150g,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,86.666666666667,,100g,1.6666666666667,g,1.0,g,10.666666666667,9.3333333333333,g,7.3333333333333,g,0.10833333333333,g,0.043333333333332,g,86.666666666667,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,72.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0894700010106,"Low-fat greek yogurt with pineapple on the bottom, pineapple",chobani,chobani,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,87.0,,100g,1.67,g,1.0,g,11.33,9.33,g,7.33,g,82.5,mg,33.0,mg,87.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0894700010021,Non-Fat Greek Yogurt,chobani,chobani,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,,,,,kcal,73.333333333333,,100g,0.0,g,0.0,g,10.0,9.3333333333333,g,8.0,g,0.091666666666667,g,0.0366666666666668,g,73.333333333333,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0744473000470,Yogurt alternative,so delicious,so-delicious,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,87.0,,100g,2.67,g,2.33,g,15.33,10.67,g,0.67,g,50.0,mg,20.0,mg,87.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0043192701416,Probiotic Greek Yogurt,nancy's,nancy-s,,6 ONZ (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts","Organic, No GMOs, Non GMO project","en:organic,en:no-gmos,en:non-gmo-project",en:united-states,,,,,Milk,en:milk,,,kcal,70.5882,,100g,0.0,g,0.0,g,4.7059,4.1176,g,12.9412,g,0.08088225,g,0.0323529,g,70.5882,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0017077107327,Strawberry banana kefir cultured lowfat milk,,,,1 cup (240 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,140.0,,serving,1.99,g,1.49,g,18.0,18.0,g,10.0,g,312.5,mg,125.0,mg,140.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0088194340034,Whole milkyogurt,"brown cow,  brown cow farm","brown-cow,brown-cow-farm",,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No GMOs, Non GMO project","en:no-gmos,en:non-gmo-project",en:united-states,,,,,,,,,kcal,107.0,,100g,3.33,g,2.0,g,16.67,14.67,g,2.67,g,107.5,mg,43.0,mg,107.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0088194340096,Cream top whole milk yogurt,"brown cow,  brown cow farm","brown-cow,brown-cow-farm",,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No GMOs, Non GMO project","en:no-gmos,en:non-gmo-project",en:united-states,,,,,,,,,kcal,107.0,,100g,3.33,g,2.0,g,16.67,15.33,g,2.67,g,107.5,mg,43.0,mg,107.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0043192103012,"Nancy's, nonfat yogurt, vanilla","nancy's,  springfield creamery inc.","nancy-s,springfield-creamery-inc",,1 cup (226 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",No gluten,en:no-gluten,en:united-states,,,,,Milk,en:milk,,,kcal,75.0,,100g,0.0,g,0.0,g,13.27,13.27,g,4.87,g,165.0,mg,66.0,mg,75.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632029911,Lowfat yogurt,activia danone,activia-danone,,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:low-fat-yogurts","Kosher, No GMOs, Non GMO project","en:kosher,en:no-gmos,en:non-gmo-project",en:united-states,,,,,"Milk, Peach","en:milk,en:peach",,,kcal,79.646,,100g,1.3274,g,0.885,g,13.2743,10.6195,g,3.5398,g,0.1216815,g,0.0486726,g,79.646,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
4099100150896,Plain Whole Milk Greek Gogurt,"friendly farms,aldi","friendly-farms,aldi",32 oz (907 g),170 g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,170.0,,serving,9.0,g,5.0,g,7.0,4.0,g,16.0,g,150.0,mg,60.0,mg,170.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632002822,Dannon Plain Whole Milk Yogurt,dannon,dannon,32 oz,170 g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No gluten, Kosher, No GMOs, Non GMO project, Orthodox Union Kosher, D","en:no-gluten,en:kosher,en:no-gmos,en:non-gmo-project,en:orthodox-union-kosher,en:d",en:united-states,,,,,Milk,en:milk,,,kcal,110.0,,serving,4.0,g,0.0,g,8.0,7.0,g,6.0,g,200.0,mg,80.0,mg,110.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632010742,Danimals mixed berry smoothie drinks,,,,1 BOTTLE (93 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No gluten, Kosher, No GMOs, Non GMO project","en:no-gluten,en:kosher,en:no-gmos,en:non-gmo-project",en:united-states,,,,,,,,,kcal,52.0,,100g,0.0,g,0.0,g,11.0,9.0,g,2.0,g,0.075,g,0.03,g,52.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0070470496474,French style yogurt,yoplait,yoplait,,1 CONTAINER (141 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No gluten, Kosher","en:no-gluten,en:kosher",en:united-states,,,,,,,,,kcal,113.0,,100g,4.96,g,3.19,g,12.77,10.64,g,3.55,g,142.5,mg,57.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0819019020257,Greek Yogurt Blueberry Sandwich,olyra,olyra,5.3 oz,37.5 g,"en:snacks,en:breakfasts,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:dry-biscuits,en:breakfast-biscuit","Organic, No GMOs, USDA Organic, Non GMO project","en:organic,en:no-gmos,en:usda-organic,en:non-gmo-project",en:united-states,,,,,,,,,kcal,180.0,,serving,10.0,g,5.0,g,18.0,6.0,g,5.0,g,200.0,mg,80.0,mg,180.0,kcal,en:biscuits-and-cakes,"en:sugary-snacks,en:biscuits-and-cakes",d,15.0,49.0,c,No,No,No,No,No,No
0046675000105,"Yocrunch, kellogg's, granola yogurt, strawberry","yocrunch,  the yocrunch company  llc","yocrunch,the-yocrunch-company-llc",,1 CONTAINER (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Gluten, Soybeans","en:gluten,en:soybeans",,,kcal,106.0,,100g,1.18,g,0.59,g,20.59,14.12,g,3.53,g,140.0,mg,56.0,mg,106.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
4099100247855,Indulgent Greek Honey Salted Caramel Yogurt,aldi,aldi,2 lb,170g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,123.52941176471,,100g,4.7058823529412,g,2.9411764705882,g,15.294117647059,13.529411764706,g,4.1176470588235,g,0.16911764705882,g,0.067647058823528,g,123.52941176471,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0705118401212,A2 Organic Plain Whole Milk Yogurt,bellwether farms,bellwether-farms,32 oz,170 g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:whole-milk-yogurts","Organic, USDA Organic","en:organic,en:usda-organic",en:united-states,,,,,Milk,en:milk,,,kcal,67.64,,100g,4.71,g,2.94,g,2.94,1.76,g,4.71,g,0.0956,g,0.03824,g,67.64,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0081312300002,"Green valley organics, grade a low fat yogurt, plain",green valley organics,green-valley-organics,,1 CONTAINER (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:low-fat-yogurts","Organic, No lactose","en:organic,en:no-lactose",en:united-states,,,,,,,,,kcal,59.0,,100g,1.47,g,0.88,g,6.47,4.71,g,4.71,g,125.0,mg,50.0,mg,59.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
00772914,Greek yogurt apricot Mango,trader joe's,trader-joe-s,8 oz,1 CONTAINER (227 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,en:greek-style-yogurts",,,en:united-states,,,,,"Apple, Milk, Peach","en:apple,en:milk,en:peach",,,kcal,133.33333333333,,100g,7.3333333333333,g,4.6666666666667,g,13.333333333333,10.666666666667,g,3.3333333333333,g,0.1,g,0.04,g,133.33333333333,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,5.0,63.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0796252100222,2% fat yogurt,,,32 oz,1 cup (227 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,66.0,,100g,2.2,g,1.54,g,6.61,5.73,g,4.85,g,320.0,mg,128.0,mg,66.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632013149,Nonfat yogurt,"dannon,  the dannon company  inc.","dannon,the-dannon-company-inc",,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No artificial flavors, No preservatives","en:no-artificial-flavors,en:no-preservatives",en:united-states,,,,,,,,,kcal,47.0,,100g,0.0,g,0.0,g,8.67,5.33,g,3.33,g,125.0,mg,50.0,mg,47.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0011433119733,Homestyle dahi,deep,deep,,1 cup (227 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,48.0,,100g,1.54,g,1.1,g,4.85,3.52,g,3.52,g,110.0,mg,44.0,mg,48.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0041303026311,"Strawberry banana nonfat yogurt, strawberry banana",,,,1 CONTAINER (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,53.0,,100g,0.0,g,0.0,g,9.41,5.88,g,2.94,g,125.0,mg,50.0,mg,53.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0855083004106,Vanilla Cream-On-Top Yogurt,ithaca milk,ithaca-milk,507 g,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:vanilla-yogurt",,,en:united-states,,,,,,,,,kcal,88.888888888889,,100g,4.8888888888889,g,3.5555555555556,g,8.0,6.2222222222222,g,3.1111111111111,g,0.11111111111111,g,0.044444444444444,g,88.888888888889,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0856648000533,Fat Free Mango Drinkable Yogurt,yo gusto,yo-gusto,59 fl oz,,"en:dairies,en:desserts,en:dairy-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,50.632911392405,,100g,0.0,g,0.0,g,8.8607594936709,8.0168776371308,g,3.3755274261603,g,0.13185654008439,g,0.052742616033756,g,50.632911392405,kcal,en:dairy-desserts,"en:milk-and-dairy-products,en:dairy-desserts",a,-1.0,,unknown,No,Yes,No,Yes,No,No
00864534,Greek Yogurt Lowfat Plain 2%,trader joe's,trader-joe-s,,170g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:cow-milk-yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,76.470588235294,,serving,2.0588235294118,g,1.1764705882353,g,4.7058823529412,2.9411764705882,g,9.4117647058824,g,0.11029411764706,g,0.044117647058824,g,76.470588235294,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0053600000321,La yogurt,la yogurt,la-yogurt,,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,94.117647058824,,100g,2.9411764705882,g,1.7647058823529,g,13.529411764706,11.176470588235,g,3.5294117647059,g,0.11764705882353,g,0.047058823529412,g,94.117647058824,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,No,Yes,No,No,No,No
0017077103329,Kefir strawberry,"lifeway,  lifeway foods inc.","lifeway,lifeway-foods-inc",,1 cup (240 ml),"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks",,,en:united-states,,,,,Milk,en:milk,,,kcal,58.333333333333,,100g,0.83333333333333,g,0.625,g,7.5,7.5,g,4.1666666666667,g,0.13020833333333,g,0.052083333333332,g,58.333333333333,kcal,en:sweetened-beverages,"en:beverages,en:sweetened-beverages",e,14.0,17.0,e,Yes,Yes,Yes,Yes,Yes,Yes
5060188693239,Thick & Creamy Strawberry Pasteurised Fruit Yogurt,golden acre,golden-acre,125g,125g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts",Fruit yogurt,en:fruit-yogurt,en:united-states,"Ireland, Dublin","en:ireland,en:dublin",,,"Gluten, Milk","en:gluten,en:milk",,,kcal,129.0,,100g,6.2,g,4.1,g,15.6,14.1,g,2.7,g,0.11,g,0.044,g,540.0,kJ,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,70.0,b,Yes,Yes,Yes,Yes,Yes,Yes
00636599,Everything but the bagel greek styleYogurt  dip,trader joe's,trader-joe-s,8 oz,,en:greek-yogurt-dip,,,en:united-states,,,,,"Milk, Sesame seeds","en:milk,en:sesame-seeds",,,kcal,193.5484,,100g,16.129,g,9.6774,g,6.4516,6.4516,g,3.2258,g,0.766129,g,0.3064516,g,193.5484,kcal,,,d,15.0,,unknown,No,No,No,No,No,No
0088194340003,Whole milk yogurt,brown cow,brown-cow,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,73.0,,100g,4.0,g,2.33,g,6.0,5.33,g,4.0,g,132.5,mg,53.0,mg,73.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0011384232024,Traditional Style Greek Yogurt,zoi,zoi,32 oz,8 ONZ (227 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,100.0,,100g,8.2352941176471,g,5.2941176470588,g,3.5294117647059,3.5294117647059,g,4.1176470588235,g,0.11764705882353,g,0.047058823529412,g,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0043192106006,"Nancy's, organic plain lowfat yogurt",nancy's,nancy-s,,1 cup (226 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",Organic,en:organic,en:united-states,,,,,Milk,en:milk,,,kcal,62.0,,100g,1.33,g,0.88,g,7.08,7.08,g,4.87,g,177.5,mg,71.0,mg,62.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0856624004937,Strawberry Banana Yogurt Tubes,kite hill,kite-hill,8 x 1.75 oz,50 g,"en:plant-based-foods-and-beverages,en:fermented-foods,en:dairy-substitutes,en:desserts,en:non-dairy-desserts,en:non-dairy-fermented-foods,en:non-dairy-yogurts,en:almond-milk-yogurts,en:coconutmilk-yogurts","No GMOs, Non GMO project","en:no-gmos,en:non-gmo-project",en:united-states,,,,,,,,,kcal,40.0,,serving,1.5,g,1.0,g,7.0,4.0,g,0.0,g,37.5,mg,15.0,mg,40.0,kcal,en:sweets,"en:sugary-snacks,en:sweets",b,2.0,,unknown,Yes,Yes,No,No,No,No
